Paper_ID,Observation_ID ,Author,Year,Title,Journal,DOI,URL,Language,Database,Latitude,Longitude,Country,Taxa_level,Order,Family,Genus ,Binomial,Life_history_stage,Experimental_year_start,Experimental_year_end,Biodiversity_metric,Unit,IUCN_threat_category_1,IUCN_threat_category_2,IUCN_threat_category_3,Treatment,Treatment_quantity,Treatment_quantity_unit,Control,Control_quantity,Control_quantity_unit,Extracted_from,Evidence_type,Effect_size,Effect_size_type,Sample_variance,Sample_variance_type,Aggregated,Contributor_name,Search_date,Notes
Mo_et_al_2021,,,2021,,,,,,,23.066667,113.633333,China,,Hymenoptera,Formicidae,Strumigenys,,,2016,2017,Abundance,Total Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NH4NO3,16.20537567,kg/ha/yr,No N addition,0,kg/ha/yr,Table S1,,-1.280947642,LogRR,0.168204017,,,Joe,,
Mo_et_al_2021,,,2021,,,,,,,23.066667,113.633333,China,,Hymenoptera,Formicidae,Strumigenys,,,2016,2017,Abundance,Total Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NH4NO3,16.20537567,kg/ha/yr,No N addition,0,kg/ha/yr,Table S1,,-4.1713194,LogRR,0.168204017,,,Joe,,
Mo_et_al_2021,,,2021,,,,,,,23.066667,113.633333,China,,Hymenoptera,Formicidae,Aenictus,,,2016,2017,Abundance,Total Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NH4NO3,16.20537567,kg/ha/yr,No N addition,0,kg/ha/yr,Table S1,,0.711482523,LogRR,0.168204017,,,Joe,,
Mo_et_al_2021,,,2021,,,,,,,23.066667,113.633333,China,,Hymenoptera,Formicidae,Oligomyrmex,,,2016,2017,Abundance,Total Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NH4NO3,16.20537567,kg/ha/yr,No N addition,0,kg/ha/yr,Table S1,,0.711482523,LogRR,0.168204017,,,Joe,,
Mo_et_al_2021,,,2021,,,,,,,23.066667,113.633333,China,,Hymenoptera,Formicidae,Strumigenys,,,2016,2017,Abundance,Total Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NH4NO3,16.20537567,kg/ha/yr,No N addition,0,kg/ha/yr,Table S1,,-0.467172474,LogRR,0.168204017,,,Joe,,
Mo_et_al_2021,,,2021,,,,,,,23.066667,113.633333,China,,Hymenoptera,Formicidae,Strumigenys,,,2016,2017,Abundance,Total Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NH4NO3,16.20537567,kg/ha/yr,No N addition,0,kg/ha/yr,Table S1,,-2.546614015,LogRR,0.168204017,,,Joe,,
Mo_et_al_2021,,,2021,,,,,,,23.066667,113.633333,China,,Hymenoptera,Formicidae,Strumigenys,,,2016,2017,Abundance,Total Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NH4NO3,16.20537567,kg/ha/yr,No N addition,0,kg/ha/yr,Table S1,,-3.239761196,LogRR,0.168204017,,,Joe,,
Mo_et_al_2021,,,2021,,,,,,,23.066667,113.633333,China,,Hymenoptera,Formicidae,Aenictus,,,2016,2017,Abundance,Total Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NH4NO3,16.20537567,kg/ha/yr,No N addition,0,kg/ha/yr,Table S1,,0.711482523,LogRR,0.168204017,,,Joe,,
Mo_et_al_2021,,,2021,,,,,,,23.066667,113.633333,China,,Hymenoptera,Formicidae,Aenictus,,,2016,2017,Abundance,Total Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NH4NO3,16.20537567,kg/ha/yr,No N addition,0,kg/ha/yr,Table S1,,1.404629703,LogRR,0.168204017,,,Joe,,
Mo_et_al_2021,,,2021,,,,,,,23.066667,113.633333,China,,Hymenoptera,Formicidae,Aenictus,,,2016,2017,Abundance,Total Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NH4NO3,16.20537567,kg/ha/yr,No N addition,0,kg/ha/yr,Table S1,,1.404629703,LogRR,0.168204017,,,Joe,,
Mo_et_al_2021,,,2021,,,,,,,23.066667,113.633333,China,,Hymenoptera,Formicidae,Lasius,,,2016,2017,Abundance,Total Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NH4NO3,16.20537567,kg/ha/yr,No N addition,0,kg/ha/yr,Table S1,,-0.674811838,LogRR,0.168204017,,,Joe,,
Mo_et_al_2021,,,2021,,,,,,,23.066667,113.633333,China,,Hymenoptera,Formicidae,Lasius,,,2016,2017,Abundance,Total Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NH4NO3,16.20537567,kg/ha/yr,No N addition,0,kg/ha/yr,Table S1,,-0.674811838,LogRR,0.168204017,,,Joe,,
Mo_et_al_2021,,,2021,,,,,,,23.066667,113.633333,China,,Hymenoptera,Formicidae,Lasius,,,2016,2017,Abundance,Total Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NH4NO3,16.20537567,kg/ha/yr,No N addition,0,kg/ha/yr,Table S1,,-0.674811838,LogRR,0.168204017,,,Joe,,
Mo_et_al_2021,,,2021,,,,,,,23.066667,113.633333,China,,Hymenoptera,Formicidae,Tetramorium,,,2016,2017,Abundance,Total Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NH4NO3,16.20537567,kg/ha/yr,No N addition,0,kg/ha/yr,Table S1,,0.711482523,LogRR,0.168204017,,,Joe,,
Mo_et_al_2021,,,2021,,,,,,,23.066667,113.633333,China,,Hymenoptera,Formicidae,Tetramorium,,,2016,2017,Abundance,Total Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NH4NO3,16.20537567,kg/ha/yr,No N addition,0,kg/ha/yr,Table S1,,-1.367959019,LogRR,0.168204017,,,Joe,,
Mo_et_al_2021,,,2021,,,,,,,23.066667,113.633333,China,,Hymenoptera,Formicidae,Tetramorium,,,2016,2017,Abundance,Total Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NH4NO3,16.20537567,kg/ha/yr,No N addition,0,kg/ha/yr,Table S1,,-1.367959019,LogRR,0.168204017,,,Joe,,
Mo_et_al_2021,,,2021,,,,,,,23.066667,113.633333,China,,Hymenoptera,Formicidae,Tetramorium,,,2016,2017,Abundance,Total Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NH4NO3,16.20537567,kg/ha/yr,No N addition,0,kg/ha/yr,Table S1,,-1.367959019,LogRR,0.168204017,,,Joe,,
Mo_et_al_2021,,,2021,,,,,,,23.066667,113.633333,China,,Hymenoptera,Formicidae,Strumigenys,,,2016,2017,Abundance,Total Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NH4NO3,16.20537567,kg/ha/yr,No N addition,0,kg/ha/yr,Table S1,,3.419532724,LogRR,0.168204017,,,Joe,,
Mo_et_al_2021,,,2021,,,,,,,23.066667,113.633333,China,,Hymenoptera,Formicidae,Strumigenys,,,2016,2017,Abundance,Total Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NH4NO3,16.20537567,kg/ha/yr,No N addition,0,kg/ha/yr,Table S1,,1.810094812,LogRR,0.168204017,,,Joe,,
Mo_et_al_2021,,,2021,,,,,,,23.066667,113.633333,China,,Hymenoptera,Formicidae,Aenictus,,,2016,2017,Abundance,Total Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NH4NO3,16.20537567,kg/ha/yr,No N addition,0,kg/ha/yr,Table S1,,-3.072707111,LogRR,0.168204017,,,Joe,,
Mo_et_al_2021,,,2021,,,,,,,23.066667,113.633333,China,,Hymenoptera,Formicidae,Aenictus,,,2016,2017,Abundance,Total Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NH4NO3,16.20537567,kg/ha/yr,No N addition,0,kg/ha/yr,Table S1,,-3.072707111,LogRR,0.168204017,,,Joe,,
Mo_et_al_2021,,,2021,,,,,,,23.066667,113.633333,China,,Hymenoptera,Formicidae,Aenictus,,,2016,2017,Abundance,Total Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NH4NO3,16.20537567,kg/ha/yr,No N addition,0,kg/ha/yr,Table S1,,-3.072707111,LogRR,0.168204017,,,Joe,,
Liu_et_al_2021,,,2021,,,,,,,31.766767,114.0166882,China,,Hymenoptera,Formicidae,NA,,,2013,2015,Abundance,Individuals/m3,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NH4NO3,17.33076096,kg/ha/yr,No N addition,0,kg/ha/yr,Table 1,,-0.080061494,LogRR,0.457030531,,,Joe,,
Liu_et_al_2021,,,2021,,,,,,,31.766767,114.0166882,China,,Hymenoptera,Formicidae,NA,,,2013,2015,Abundance,Individuals/m3,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NH4NO3,17.33076096,kg/ha/yr,No N addition,0,kg/ha/yr,Table 1,,-1.135128095,LogRR,0.382818885,,,Joe,,
Cheng_et_al_2017,,,2017,,,,,,,44.166667,116.466667,China,,Hymenoptera,Chalalcididae,NA,,,2011,2015,Abundance,Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,CO(NH2)2,7.927511215,kg/ha/yr,No N addition,0,kg/ha/yr,Table 2,,-0.284015004,LogRR,0.032545549,,,Joe,,
Cheng_et_al_2017,,,2017,,,,,,,44.166667,116.466667,China,,Hymenoptera,Chalalcididae,NA,,,2011,2015,Abundance,Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,CO(NH2)2,7.927511215,kg/ha/yr,No N addition,0,kg/ha/yr,Table 2,,-1.382627293,LogRR,0.032545549,,,Joe,,
Cheng_et_al_2017,,,2017,,,,,,,44.166667,116.466667,China,,Hymenoptera,Chalalcididae,NA,,,2011,2015,Abundance,Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,CO(NH2)2,7.927511215,kg/ha/yr,No N addition,0,kg/ha/yr,Table 2,,0.409132177,LogRR,0.032545549,,,Joe,,
Cheng_et_al_2017,,,2017,,,,,,,44.166667,116.466667,China,,Hymenoptera,Polistinae,NA,,,2011,2015,Abundance,Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,CO(NH2)2,7.927511215,kg/ha/yr,No N addition,0,kg/ha/yr,Table 2,,0.003667068,LogRR,0.032545549,,,Joe,,
Cheng_et_al_2017,,,2017,,,,,,,44.166667,116.466667,China,,Hymenoptera,Polistinae,NA,,,2011,2015,Abundance,Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,CO(NH2)2,7.927511215,kg/ha/yr,No N addition,0,kg/ha/yr,Table 2,,0.003667068,LogRR,0.032545549,,,Joe,,
Cheng_et_al_2017,,,2017,,,,,,,44.166667,116.466667,China,,Hymenoptera,Polistinae,NA,,,2011,2015,Abundance,Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,CO(NH2)2,7.927511215,kg/ha/yr,No N addition,0,kg/ha/yr,Table 2,,0.003667068,LogRR,0.032545549,,,Joe,,
Cheng_et_al_2017,,,2017,,,,,,,44.166667,116.466667,China,,Hymenoptera,Vespidae,NA,,,2011,2015,Abundance,Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,CO(NH2)2,7.927511215,kg/ha/yr,No N addition,0,kg/ha/yr,Table 2,,0.696814249,LogRR,0.032545549,,,Joe,,
Cheng_et_al_2017,,,2017,,,,,,,44.166667,116.466667,China,,Hymenoptera,Vespidae,NA,,,2011,2015,Abundance,Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,CO(NH2)2,7.927511215,kg/ha/yr,No N addition,0,kg/ha/yr,Table 2,,0.003667068,LogRR,0.032545549,,,Joe,,
Cheng_et_al_2017,,,2017,,,,,,,44.166667,116.466667,China,,Hymenoptera,Vespidae,NA,,,2011,2015,Abundance,Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,CO(NH2)2,7.927511215,kg/ha/yr,No N addition,0,kg/ha/yr,Table 2,,-2.298918025,LogRR,0.032545549,,,Joe,,
Cheng_et_al_2017,,,2017,,,,,,,44.166667,116.466667,China,,Hymenoptera,Ponerinae,NA,,,2011,2015,Abundance,Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,CO(NH2)2,7.927511215,kg/ha/yr,No N addition,0,kg/ha/yr,Table 2,,-0.750104734,LogRR,0.032545549,,,Joe,,
Cheng_et_al_2017,,,2017,,,,,,,44.166667,116.466667,China,,Hymenoptera,Ponerinae,NA,,,2011,2015,Abundance,Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,CO(NH2)2,7.927511215,kg/ha/yr,No N addition,0,kg/ha/yr,Table 2,,-0.056957553,LogRR,0.032545549,,,Joe,,
Cheng_et_al_2017,,,2017,,,,,,,44.166667,116.466667,China,,Hymenoptera,Ponerinae,NA,,,2011,2015,Abundance,Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,CO(NH2)2,7.927511215,kg/ha/yr,No N addition,0,kg/ha/yr,Table 2,,-0.121496074,LogRR,0.032545549,,,Joe,,
Cheng_et_al_2017,,,2017,,,,,,,44.166667,116.466667,China,,Hymenoptera,Myrmicinae,NA,,,2011,2015,Abundance,Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,CO(NH2)2,7.927511215,kg/ha/yr,No N addition,0,kg/ha/yr,Table 2,,0.083709776,LogRR,0.032545549,,,Joe,,
Cheng_et_al_2017,,,2017,,,,,,,44.166667,116.466667,China,,Hymenoptera,Myrmicinae,NA,,,2011,2015,Abundance,Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,CO(NH2)2,7.927511215,kg/ha/yr,No N addition,0,kg/ha/yr,Table 2,,0.083709776,LogRR,0.032545549,,,Joe,,
Cheng_et_al_2017,,,2017,,,,,,,44.166667,116.466667,China,,Hymenoptera,Myrmicinae,NA,,,2011,2015,Abundance,Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,CO(NH2)2,7.927511215,kg/ha/yr,No N addition,0,kg/ha/yr,Table 2,,-0.284015004,LogRR,0.032545549,,,Joe,,
Lu_et_al_2013,,,2013,,,,,,,43.35,126.285,China,,Hymenoptera,Formicidae,NA,,,2011,2011,Abundance,Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,CO(NH2)2,11.86301136,kg/ha/yr,No N addition,0,kg/ha/yr,Table 3,,0.892802043,LogRR,0.054546819,,,Joe,,They only show the total number of individuals in four difference application rate levels of N. I calculated the average and also took the average N
Sugai_et_al_2020,,,2020,,,,,,,43.07790848,141.3399385,Japan,,Hymenoptera,Argidae,Arge,,,2017,2017,Abundance,Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,(NH4)2SO4,5.836544037,kg/ha/yr,No N addition,0,kg/ha/yr,Figure 4b,,-4.936065732,LogRR,0.587378003,,,Joe,,N was sprayed onto foliage of trees; sampled on 20 July
Sugai_et_al_2020,,,2020,,,,,,,43.07790848,141.3399385,Japan,,Hymenoptera,Argidae,Arge,,,2017,2017,Abundance,Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,(NH4)2SO4,5.836544037,kg/ha/yr,No N addition,0,kg/ha/yr,Figure 4c,,-2.274263853,LogRR,1.038433718,,,Joe,,N was sprayed onto foliage of trees; sampled on 19 September
Lee_et_al_2017,,,2017,,,,,,,43.666667,141.6,Japan,,Hymenoptera,NA,NA,,,2013,2013,Abundance,Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NH4,5.836544037,kg/ha/yr,No N addition,0,kg/ha/yr,Supplementary material with raw data. Mean abundance calculated by Individuals/#trees ,,0.812313684,LogRR,0.01529568,,,Joe,,
Lind_et_al_2017,,,2017,,,,,,,39.01641139,-123.0883047,USA,,Lepidoptera,NA,NA,,,2007,2010,Abundance,Individuals/m2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,(NH2)2CO,3.201138496,kg/ha/yr,No N addition,0,kg/ha/yr,"Supplementary material with raw data. Each sampling site, year, and years of treatment is a study and sample size is the number of plots.",,-0.387129766,LogRR,0.168204017,,,Joe,,
Lind_et_al_2017,,,2017,,,,,,,39.01641139,-123.0883047,USA,,Lepidoptera,NA,NA,,,2007,2010,Abundance,Individuals/m2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,(NH2)2CO,3.201138496,kg/ha/yr,No N addition,0,kg/ha/yr,"Supplementary material with raw data. Each sampling site, year, and years of treatment is a study and sample size is the number of plots.",,-0.674811838,LogRR,0.168204017,,,Joe,,
Meza-Lopez_et_al_2018,,,2018,,,,,,,37.833875,-122.544592,USA,,Lepidoptera,NA,NA,,,2012,2012,Abundance,Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NO3,5.021618366,kg/ha/yr,No N addition,0,kg/ha/yr,"Supplementary material with raw data. Calculated abundances per site, order and feeding guild",,0.189976303,LogRR,0.318838152,,,Joe,,
Meza-Lopez_et_al_2018,,,2018,,,,,,,36.970061,-122.122983,USA,,Lepidoptera,NA,NA,,,2012,2012,Abundance,Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NO3,5.021618366,kg/ha/yr,No N addition,0,kg/ha/yr,"Supplementary material with raw data. Calculated abundances per site, order and feeding guild",,0.501743182,LogRR,0.105277831,,,Joe,,
Lind_et_al_2017,,,2017,,,,,,,44.27994741,-121.9667772,USA,,Lepidoptera,NA,NA,,,2007,2010,Abundance,Individuals/m2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,(NH2)2CO,2.447030544,kg/ha/yr,No N addition,0,kg/ha/yr,"Supplementary material with raw data. Each sampling site, year, and years of treatment is a study and sample size is the number of plots.",,0.711482523,LogRR,0.168204017,,,Joe,,
Lind_et_al_2017,,,2017,,,,,,,44.27994741,-121.9667772,USA,,Lepidoptera,NA,NA,,,2007,2010,Abundance,Individuals/m2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,(NH2)2CO,2.447030544,kg/ha/yr,No N addition,0,kg/ha/yr,"Supplementary material with raw data. Each sampling site, year, and years of treatment is a study and sample size is the number of plots.",,-0.674811838,LogRR,0.168204017,,,Joe,,
Meza-Lopez_et_al_2018,,,2018,,,,,,,35.527756,-121.074028,USA,,Lepidoptera,NA,NA,,,2012,2012,Abundance,Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NO3,3.604355335,kg/ha/yr,No N addition,0,kg/ha/yr,"Supplementary material with raw data. Calculated abundances per site, order and feeding guild",,0.018335342,LogRR,0.168204017,,,Joe,,
Lind_et_al_2017,,,2017,,,,,,,39.4341904,-120.241059,USA,,Lepidoptera,NA,NA,,,2007,2008,Abundance,Individuals/m2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,(NH2)2CO,2.193597317,kg/ha/yr,No N addition,0,kg/ha/yr,"Supplementary material with raw data. Each sampling site, year, and years of treatment is a study and sample size is the number of plots.",,-0.010611979,LogRR,0.589956469,,,Joe,,
Lind_et_al_2017,,,2017,,,,,,,39.4341904,-120.241059,USA,,Lepidoptera,NA,NA,,,2007,2008,Abundance,Individuals/m2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,(NH2)2CO,2.193597317,kg/ha/yr,No N addition,0,kg/ha/yr,"Supplementary material with raw data. Each sampling site, year, and years of treatment is a study and sample size is the number of plots.",,2.657392672,LogRR,0.168204017,,,Joe,,
Meza-Lopez_et_al_2018,,,2018,,,,,,,34.065025,-118.986897,USA,,Lepidoptera,NA,NA,,,2012,2012,Abundance,Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NO3,3.114348412,kg/ha/yr,No N addition,0,kg/ha/yr,"Supplementary material with raw data. Calculated abundances per site, order and feeding guild",,-0.003209164,LogRR,0.056717887,,,Joe,,
Meza-Lopez_et_al_2018,,,2018,,,,,,,32.88122259,-117.2460887,USA,,Lepidoptera,NA,NA,,,2012,2012,Abundance,Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NO3,6.24111414,kg/ha/yr,No N addition,0,kg/ha/yr,"Supplementary material with raw data. Calculated abundances per site, order and feeding guild",,-0.292121053,LogRR,0.116133635,,,Joe,,
Grinath_2018,,,2018,,,,,,,38.719,-106.816,USA,,Lepidoptera,NA,NA,,,2010,2012,Abundance,Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NH4NO3,3.368260384,kg/ha/yr,No N addition,0,kg/ha/yr,"Supplementary material with raw data. Mean abundances per ant nest ID (independent samples, n = 18) calculated",,-0.26545908,LogRR,0.285846099,,,Joe,,
Lind_et_al_2017,,,2017,,,,,,,40.80719355,-104.1937236,USA,,Lepidoptera,NA,NA,,,2007,2009,Abundance,Individuals/m2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,(NH2)2CO,3.836845398,kg/ha/yr,No N addition,0,kg/ha/yr,"Supplementary material with raw data. Each sampling site, year, and years of treatment is a study and sample size is the number of plots.",,0.018335342,LogRR,0.168204017,,,Joe,,
Lind_et_al_2017,,,2017,,,,,,,39.28896195,-97.68040013,USA,,Lepidoptera,NA,NA,,,2007,2009,Abundance,Individuals/m2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,(NH2)2CO,7.95945406,kg/ha/yr,No N addition,0,kg/ha/yr,"Supplementary material with raw data. Each sampling site, year, and years of treatment is a study and sample size is the number of plots.",,-0.674811838,LogRR,0.168204017,,,Joe,,
Lind_et_al_2017,,,2017,,,,,,,42.28782487,-93.68953568,USA,,Lepidoptera,NA,NA,,,2009,2010,Abundance,Individuals/m2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,(NH2)2CO,9.073500633,kg/ha/yr,No N addition,0,kg/ha/yr,"Supplementary material with raw data. Each sampling site, year, and years of treatment is a study and sample size is the number of plots.",,-0.429038225,LogRR,0.792453089,,,Joe,,
Lind_et_al_2017,,,2017,,,,,,,45.403004,-93.18927086,USA,,Lepidoptera,NA,NA,,,2007,2009,Abundance,Individuals/m2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,(NH2)2CO,7.015356541,kg/ha/yr,No N addition,0,kg/ha/yr,"Supplementary material with raw data. Each sampling site, year, and years of treatment is a study and sample size is the number of plots.",,-0.699565508,LogRR,0.115020211,,,Joe,,
Lind_et_al_2017,,,2017,,,,,,,45.403004,-93.18927086,USA,,Lepidoptera,NA,NA,,,2007,2009,Abundance,Individuals/m2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,(NH2)2CO,7.015356541,kg/ha/yr,No N addition,0,kg/ha/yr,"Supplementary material with raw data. Each sampling site, year, and years of treatment is a study and sample size is the number of plots.",,-0.674811838,LogRR,0.168204017,,,Joe,,
Strauss_1987,,,1987,,,,,,,45.403004,-93.18927086,USA,,Lepidoptera,Tortricidae,NA,,,1982,1982,Abundance,Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NH4NO3,7.015356541,kg/ha/yr,No N addition,0,kg/ha/yr,"Figure 1, Figure 2",,0.670187997,LogRR,0.123478238,,,Joe,,
Strauss_1987,,,1987,,,,,,,45.403004,-93.18927086,USA,,Lepidoptera,Tortricidae,NA,,,1982,1982,Abundance,Individuals,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NH4NO3,7.015356541,kg/ha/yr,No N addition,0,kg/ha/yr,"Figure 1, Figure 2",,0.790418753,LogRR,0.11506527,,,Joe,,
