Paper_ID,Observation_ID,Author,Year,Title,Journal,DOI,URL,Language,Database,Latitude,Longitude,Country,Taxa_level,Order,Family,Genus,Binomial,Life_history_stage,Experimental_year_start,Experimental_year_end,Biodiversity_metric,Unit,IUCN_threat_category_1,IUCN_threat_category_2,IUCN_threat_category_3,Treatment,Treatment_quantity_unit,Control,Control_quantity,Control_quantity_unit,Evidence_type,Effect_size_type,Sample_variance_type,Aggregated,Contributor_name,Search_date,Notes,Effect_size,Sample_variance,Extracted_from,Treatment_quantity
Potter_1996,Potter_1996_1,Potter et al. ,1996,NA,NA,NA,NA,NA,NA,38.254752,-84.698899,USA,NA,Coleoptera,Scarabaeidae,NA,NA,NA,NA,NA,Abundance,ind/0.1m^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.306374205,1.160676496,Table 3,97.8
Potter_1996,Potter_1996_2,Potter et al. ,1996,NA,NA,NA,NA,NA,NA,38.254752,-84.698899,USA,NA,Coleoptera,Scarabaeidae,NA,NA,NA,NA,NA,Abundance,ind/0.1m^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.140357358,0.546464517,Table 3,97.8
Pringle_2017,Pringle_2017_1,Pringle et al. ,2017,NA,NA,NA,NA,NA,NA,42.46666667,-84,USA,NA,Hemiptera,Aphididae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.038124058,0.24350201,Data From Authors,40
Pringle_2017,Pringle_2017_2,Pringle et al. ,2017,NA,NA,NA,NA,NA,NA,42.46666667,-84,USA,NA,Hymenoptera,Formicidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.552068582,0.488195987,Data From Authors,40
Pringle_2017,Pringle_2017_3,Pringle et al. ,2017,NA,NA,NA,NA,NA,NA,42.46666667,-84,USA,NA,Hemiptera,Aphididae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.197378045,0.262529409,Data From Authors,80
Pringle_2017,Pringle_2017_4,Pringle et al. ,2017,NA,NA,NA,NA,NA,NA,42.46666667,-84,USA,NA,Hymenoptera,Formicidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.361013345,0.239129384,Data From Authors,80
Reisig_2010,Reisig_2010_1,Reisig et al. ,2010,NA,NA,NA,NA,NA,NA,NA,NA,USA,NA,Thysanoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/tiller,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.893774737,0.048705153,Figure 1,154.6
Ritchie_1992,Ritchie_1992_1,Ritchie & Tilman ,1992,NA,NA,NA,NA,NA,NA,46.119252,-93.253889,USA,NA,Orthoptera,Acrididae,NA,NA,NA,NA,NA,Abundance,ind/m^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,g/m^2,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.223143551,0.272,Table 1,26
Ritchie_1992,Ritchie_1992_2,Ritchie & Tilman ,1992,NA,NA,NA,NA,NA,NA,46.119252,-93.253889,USA,NA,Orthoptera,Acrididae,NA,NA,NA,NA,NA,Abundance,ind/m^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,g/m^2,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,NA,NA,Table 1,26
Salamon_2006,Salamon_2006_1,Salamon et al. ,2006,NA,NA,NA,NA,NA,NA,NA,NA,Germany,NA,Coleoptera,Staphylinidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.510825624,0.137244444,Data From Authors,380
Salamon_2006,Salamon_2006_2,Salamon et al. ,2006,NA,NA,NA,NA,NA,NA,NA,NA,Germany,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.693147181,0.211111111,Data From Authors,380
Shaltiel-Harpaz_2010,Shaltiel-Harpaz_2010_1,Shaltiel-Harpaz et al. ,2010,NA,NA,NA,NA,NA,NA,NA,NA,Israel,NA,Hemiptera,Psyllidae,NA,NA,NA,NA,NA,Abundance,ind/leaf,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.332296571,0.894302418,Figure 3,50000
Shaltiel-Harpaz_2010,Shaltiel-Harpaz_2010_2,Shaltiel-Harpaz et al. ,2010,NA,NA,NA,NA,NA,NA,NA,NA,Israel,NA,Hemiptera,Psyllidae,NA,NA,NA,NA,NA,Abundance,ind/leaf,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,Âµg/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.950489554,0.143699692,Figure 3,1e+05
Sinha_2018,Sinha_2018_1,Sinha et al. ,2018,NA,NA,NA,NA,NA,NA,32.65,74.4,India,NA,Hemiptera,Aphididae,NA,NA,NA,NA,NA,Abundance,ind/branch,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.021893316,0.006568722,Table 2,10000
Sinha_2018,Sinha_2018_2,Sinha et al. ,2018,NA,NA,NA,NA,NA,NA,32.65,74.4,India,NA,Hemiptera,Aphididae,NA,NA,NA,NA,NA,Abundance,ind/branch,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.018991669,0.009960791,Table 2,20000
Slavik_2004,Slavik_2004_1,Slavik et al. ,2004,NA,NA,NA,NA,NA,NA,68.6333,-149.4,USA,NA,Diptera,Simuliidae,NA,NA,NA,NA,NA,Abundance,ind/m^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,Âµmol/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.251314428,1.308641961,Figure 7,0.3
Slavik_2004,Slavik_2004_2,Slavik et al. ,2004,NA,NA,NA,NA,NA,NA,68.6333,-149.4,USA,NA,Ephemeroptera,Baetidae,NA,NA,NA,NA,NA,Abundance,ind/m^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,Âµmol/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-1.871812273,1.212995228,Figure 7,0.3
Slavik_2004,Slavik_2004_3,Slavik et al. ,2004,NA,NA,NA,NA,NA,NA,68.6333,-149.4,USA,NA,Ephemeroptera,Ephemerellidae,NA,NA,NA,NA,NA,Abundance,ind/m^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,Âµmol/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.609394578,1.360136335,Figure 7,0.3
Slavik_2004,Slavik_2004_4,Slavik et al. ,2004,NA,NA,NA,NA,NA,NA,68.6333,-149.4,USA,NA,Diptera,Chironomidae,NA,NA,NA,NA,NA,Abundance,ind/m^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,Âµmol/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,2.590267165,0.173611125,Figure 7,0.3
Sparks_2015,Sparks_2015_1,Sparks & Cebrian ,2015,NA,NA,NA,NA,NA,NA,30.371621,-88.43119,USA,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/d,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,g/m^2,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-3.12E-05,1.200359464,Figure 8,257
Sparks_2015,Sparks_2015_2,Sparks & Cebrian ,2015,NA,NA,NA,NA,NA,NA,30.371621,-88.43119,USA,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/d,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,g/m^2,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.287582067,0.753111739,Figure 8,128.5
Sparks_2015,Sparks_2015_3,Sparks & Cebrian ,2015,NA,NA,NA,NA,NA,NA,30.371621,-88.43119,USA,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/d,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,g/m^2,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.06249672,0.456498217,Figure 8,128.5
Sparks_2015,Sparks_2015_4,Sparks & Cebrian ,2015,NA,NA,NA,NA,NA,NA,30.371621,-88.43119,USA,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/d,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,g/m^2,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0,0.473386793,Figure 8,128.5
Stiling_2005,Stiling_2005_1,Stiling & Moon ,2005,NA,NA,NA,NA,NA,NA,27.627271,-82.716298,USA,NA,Hemiptera,Delphacidae,NA,NA,NA,NA,NA,Abundance,ind/500 stems,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.055561553,0.02488656,Figure 2,0.75
Stiling_2005,Stiling_2005_2,Stiling & Moon ,2005,NA,NA,NA,NA,NA,NA,27.627271,-82.716298,USA,NA,Diptera,Cecidomyiidae,NA,NA,NA,NA,NA,Abundance,ind/500 stems,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.067589145,0.035213514,Figure 2,0.75
Taboada_2016,Taboada_2016_1,Taboada et al. ,2016,NA,NA,NA,NA,NA,NA,43.041667,-5.391667,Spain,NA,Coleoptera,Chrysomelidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.231711694,0.088359134,Table 3,10
Taboada_2016,Taboada_2016_2,Taboada et al. ,2016,NA,NA,NA,NA,NA,NA,43.041667,-5.391667,Spain,NA,Coleoptera,Carabidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.10724553,1.179546107,Table 3,10
Taboada_2016,Taboada_2016_3,Taboada et al. ,2016,NA,NA,NA,NA,NA,NA,43.041667,-5.391667,Spain,NA,Coleoptera,Chrysomelidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.319756663,0.084693908,Table 3,20
Taboada_2016,Taboada_2016_4,Taboada et al. ,2016,NA,NA,NA,NA,NA,NA,43.041667,-5.391667,Spain,NA,Coleoptera,Carabidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.024845999,1.179193797,Table 3,20
Taboada_2016,Taboada_2016_5,Taboada et al. ,2016,NA,NA,NA,NA,NA,NA,43.041667,-5.391667,Spain,NA,Coleoptera,Chrysomelidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.123339513,0.105403819,Table 3,50
Taboada_2016,Taboada_2016_6,Taboada et al. ,2016,NA,NA,NA,NA,NA,NA,43.041667,-5.391667,Spain,NA,Coleoptera,Carabidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.414943852,1.183673469,Table 3,50
Taboada_2016,Taboada_2016_7,Taboada et al. ,2016,NA,NA,NA,NA,NA,NA,43.041667,-5.391667,Spain,NA,Coleoptera,Chrysomelidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.410234248,0.086113504,Table 3,56
Taboada_2016,Taboada_2016_8,Taboada et al. ,2016,NA,NA,NA,NA,NA,NA,43.041667,-5.391667,Spain,NA,Coleoptera,Carabidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.193706879,1.182739934,Table 3,56
Van_2008,Van_2008_1,Van Hezewijk et al. ,2008,NA,NA,NA,NA,NA,NA,49.616667,-112.8,Canada,NA,Coleoptera,Curculionidaeâ ,NA,NA,NA,NA,NA,Abundance,ind/root,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.10637843,0.978328609,Figure 2,75
Van_2008,Van_2008_2,Van Hezewijk et al. ,2008,NA,NA,NA,NA,NA,NA,49.616667,-112.8,Canada,NA,Coleoptera,Curculionidaeâ ,NA,NA,NA,NA,NA,Abundance,ind/root,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.074113489,1.697518502,Figure 2,150
Veromann_2013,Veromann_2013_1,Veromann et al. ,2013,NA,NA,NA,NA,NA,NA,58.76694,26.4075,Estonia,NA,Coleoptera,Nitidulidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,2.390886576,0.328830149,Figure 1,60
Veromann_2013,Veromann_2013_2,Veromann et al. ,2013,NA,NA,NA,NA,NA,NA,58.76694,26.4075,Estonia,NA,Coleoptera,Nitidulidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,2.14458469,0.308217442,Figure 1,80
Veromann_2013,Veromann_2013_3,Veromann et al. ,2013,NA,NA,NA,NA,NA,NA,58.76694,26.4075,Estonia,NA,Coleoptera,Nitidulidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.529412146,0.323561533,Figure 1,100
Veromann_2013,Veromann_2013_4,Veromann et al. ,2013,NA,NA,NA,NA,NA,NA,58.76694,26.4075,Estonia,NA,Coleoptera,Nitidulidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.386314691,0.319901093,Figure 1,120
Veromann_2013,Veromann_2013_5,Veromann et al. ,2013,NA,NA,NA,NA,NA,NA,58.76694,26.4075,Estonia,NA,Coleoptera,Nitidulidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.045972401,0.30821707,Figure 1,140
Veromann_2013,Veromann_2013_6,Veromann et al. ,2013,NA,NA,NA,NA,NA,NA,58.76694,26.4075,Estonia,NA,Coleoptera,Nitidulidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,2.179997797,0.320194467,Figure 1,160
Vestergard_2004,Vestergard_2004_1,Vestergard et al. ,2004,NA,NA,NA,NA,NA,NA,NA,NA,Denmark,NA,Hemiptera,Aphididae,NA,NA,NA,NA,NA,Abundance,ind/shoot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.265703166,0.084757512,Table 1,60
Vestergard_2004,Vestergard_2004_2,Vestergard et al. ,2004,NA,NA,NA,NA,NA,NA,NA,NA,Denmark,NA,Hemiptera,Aphididae,NA,NA,NA,NA,NA,Abundance,ind/pot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.436048531,0.087335168,Table 1,60
Vestergard_2004,Vestergard_2004_3,Vestergard et al. ,2004,NA,NA,NA,NA,NA,NA,NA,NA,Denmark,NA,Hemiptera,Aphididae,NA,NA,NA,NA,NA,Abundance,ind/shoot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.376051223,0.307011637,Table 1,70
Vestergard_2004,Vestergard_2004_4,Vestergard et al. ,2004,NA,NA,NA,NA,NA,NA,NA,NA,Denmark,NA,Hemiptera,Aphididae,NA,NA,NA,NA,NA,Abundance,ind/pot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.466814738,0.278092679,Table 1,70
Wang_2016,Wang_2016_1,Wang et al. ,2016,NA,NA,NA,NA,NA,NA,32.55,102.116667,China,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.326902786,1.011611205,Figure 3,3750
Wang_2016,Wang_2016_2,Wang et al. ,2016,NA,NA,NA,NA,NA,NA,32.55,102.116667,China,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.859654593,0.238950487,Figure 3,3750
Wang_2016,Wang_2016_3,Wang et al. ,2016,NA,NA,NA,NA,NA,NA,32.55,102.116667,China,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.757685702,0.531000111,Figure 3,7500
Wang_2016,Wang_2016_4,Wang et al. ,2016,NA,NA,NA,NA,NA,NA,32.55,102.116667,China,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.258394104,0.615222036,Figure 3,7500
Wang_2016,Wang_2016_5,Wang et al. ,2016,NA,NA,NA,NA,NA,NA,32.55,102.116667,China,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.680206983,0.296811406,Figure 3,1500
Wang_2016,Wang_2016_6,Wang et al. ,2016,NA,NA,NA,NA,NA,NA,32.55,102.116667,China,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.593297405,0.144000204,Figure 3,1500
Wang_2016,Wang_2016_7,Wang et al. ,2016,NA,NA,NA,NA,NA,NA,32.55,102.116667,China,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.429992216,0.310224908,Figure 3,3000
Wang_2016,Wang_2016_8,Wang et al. ,2016,NA,NA,NA,NA,NA,NA,32.55,102.116667,China,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.87532071,0.295267654,Figure 3,3000
Williams_2004,Williams_2004_1,Williams & Cronin ,2004,NA,NA,NA,NA,NA,NA,NA,NA,USA,NA,Hymenoptera,Cynipidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-1.343751993,0.134549723,Figure 4,15000
Williams_2004,Williams_2004_2,Williams & Cronin ,2004,NA,NA,NA,NA,NA,NA,NA,NA,USA,NA,Hymenoptera,Cynipidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-1.493285555,0.107702397,Figure 4,7500
Yardim_2003,Yardim_2003_1,Yardim & Edwards ,2003,NA,NA,NA,NA,NA,NA,NA,NA,USA,NA,Coleoptera,Coccinellidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,g/plot,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.916290732,1.36,Table 1,1290
Yardim_2003,Yardim_2003_2,Yardim & Edwards ,2003,NA,NA,NA,NA,NA,NA,NA,NA,USA,NA,Neuroptera,Chrysopidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,g/plot,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.609437912,0.467777778,Table 1,1290
Yardim_2003,Yardim_2003_3,Yardim & Edwards ,2003,NA,NA,NA,NA,NA,NA,NA,NA,USA,NA,Coleoptera,Chrysomelidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,g/plot,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.564256167,0.049275313,Table 1,1290
Yardim_2003,Yardim_2003_4,Yardim & Edwards ,2003,NA,NA,NA,NA,NA,NA,NA,NA,USA,NA,Hemiptera,Aphididae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,g/plot,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,2.162227735,0.099182918,Table 1,1290
Yardim_2003,Yardim_2003_5,Yardim & Edwards ,2003,NA,NA,NA,NA,NA,NA,NA,NA,USA,NA,Hemiptera,Anthocoridae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,g/plot,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.053149915,0.145724416,Table 1,1290
Yardim_2003,Yardim_2003_6,Yardim & Edwards ,2003,NA,NA,NA,NA,NA,NA,NA,NA,USA,NA,Coleoptera,Coccinellidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,g/plot,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.609437912,1.16,Table 1,645
Yardim_2003,Yardim_2003_7,Yardim & Edwards ,2003,NA,NA,NA,NA,NA,NA,NA,NA,USA,NA,Neuroptera,Chrysopidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,g/plot,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.365240952,0.320733364,Table 1,645
Yardim_2003,Yardim_2003_8,Yardim & Edwards ,2003,NA,NA,NA,NA,NA,NA,NA,NA,USA,NA,Coleoptera,Chrysomelidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,g/plot,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.495830029,0.04888428,Table 1,645
Yardim_2003,Yardim_2003_9,Yardim & Edwards ,2003,NA,NA,NA,NA,NA,NA,NA,NA,USA,NA,Hemiptera,Aphididae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,g/plot,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.906721281,0.067468517,Table 1,645
